"","Location","Sublocation","Block","Treatment","Logger_ID","year","DateTime","daily_mean","daily_max","daily_min"
"9451","HM","3","3","M","20858014",2020,2020-07-31,15.61475,17.855,14.325
"9452","HM","3","3","M","20858014",2020,2020-08-01,16.955625,21.473,12.497
"9453","HM","3","3","M","20858014",2020,2020-08-02,18.15175,21.091,15.187
"9454","HM","3","3","M","20858014",2020,2020-08-03,15.72325,17.284,14.517
"9455","HM","3","3","M","20858014",2020,2020-08-04,13.94025,15.282,12.883
"9456","HM","3","3","M","20858014",2020,2020-08-05,14.929375,17.284,11.722
"9457","HM","3","3","M","20858014",2020,2020-08-06,16.342625,18.14,14.9
"9458","HM","3","3","M","20858014",2020,2020-08-07,18.211,21.76,14.421
"9459","HM","3","3","M","20858014",2020,2020-08-08,18.069,20.329,16.046
"9460","HM","3","3","M","20858014",2020,2020-08-09,15.91225,18.045,13.654
"9461","HM","3","3","M","20858014",2020,2020-08-10,15.891625,19.853,11.334
"9462","HM","3","3","M","20858014",2020,2020-08-11,16.244875,18.331,13.076
"9463","HM","3","3","M","20858014",2020,2020-08-12,16.39875,19.472,13.173
"9464","HM","3","3","M","20858014",2020,2020-08-13,15.674875,17.094,13.75
"9465","HM","3","3","M","20858014",2020,2020-08-14,15.771375,16.523,15.091
"9466","HM","3","3","M","20858014",2020,2020-08-15,14.56425,15.473,13.846
"9467","HM","3","3","M","20858014",2020,2020-08-16,15.565875,17.855,13.558
"9468","HM","3","3","M","20858014",2020,2020-08-17,14.239625,17.665,10.063
"9469","HM","3","3","M","20858014",2020,2020-08-18,15.46075,19.187,11.041
"9470","HM","3","3","M","20858014",2020,2020-08-19,16.340875,18.901,13.846
"9471","HM","3","3","M","20858014",2020,2020-08-20,17.199125,20.138,15.091
"9472","HM","3","3","M","20858014",2020,2020-08-21,17.49675,20.234,14.517
"9473","HM","3","3","M","20858014",2020,2020-08-22,17.069875,17.95,15.951
"9474","HM","3","3","M","20858014",2020,2020-08-23,14.934875,16.427,13.75
"9475","HM","3","3","M","20858014",2020,2020-08-24,11.635875,12.497,10.651
"9476","HM","3","3","M","20858014",2020,2020-08-25,11.412875,13.461,10.063
"9477","HM","3","3","M","20858014",2020,2020-08-26,12.91425,15.282,11.139
"9478","HM","3","3","M","20858014",2020,2020-08-27,11.98325,13.846,9.768
"9479","HM","3","3","M","20858014",2020,2020-08-28,11.557875,14.613,8.182
"9480","HM","3","3","M","20858014",2020,2020-08-29,12.1175,14.038,10.357
"9481","HM","3","3","M","20858014",2020,2020-08-30,11.207,13.269,9.768
"9482","HM","3","3","M","20858014",2020,2020-08-31,10.0255,12.594,7.481
"9483","HM","3","3","M","20858014",2020,2020-09-01,10.478,14.23,6.877
"9484","HM","3","3","M","20858014",2020,2020-09-02,11.513,14.325,8.382
"9485","HM","3","3","M","20858014",2020,2020-09-03,11.838125,13.558,9.669
"9486","HM","3","3","M","20858014",2020,2020-09-04,12.915,14.996,11.334
"9487","HM","3","3","M","20858014",2020,2020-09-05,12.3235,14.038,10.455
"9488","HM","3","3","M","20858014",2020,2020-09-06,10.851,12.594,8.779
"9489","HM","3","3","M","20858014",2020,2020-09-07,11.415125,12.787,9.866
"9490","HM","3","3","M","20858014",2020,2020-09-08,11.417625,12.207,10.846
"9491","HM","3","3","M","20858014",2020,2020-09-09,10.894375,11.625,10.455
"9492","HM","3","3","M","20858014",2020,2020-09-10,9.28625,9.768,8.68
"9493","HM","3","3","M","20858014",2020,2020-09-11,9.96675,12.207,7.983
"9494","HM","3","3","M","20858014",2020,2020-09-12,10.415375,11.722,9.373
"9495","HM","3","3","M","20858014",2020,2020-09-13,9.59475,10.259,9.077
"9496","HM","3","3","M","20858014",2020,2020-09-14,9.49475,10.651,8.68
"9497","HM","3","3","M","20858014",2020,2020-09-15,9.182,10.846,7.582
"9498","HM","3","3","M","20858014",2020,2020-09-16,8.86475,9.669,8.082
"9499","HM","3","3","M","20858014",2020,2020-09-17,8.479,9.472,7.582
"9500","HM","3","3","M","20858014",2020,2020-09-18,9.888625,10.846,8.581
"9501","HM","3","3","M","20858014",2020,2020-09-19,9.802875,10.846,8.978
"9502","HM","3","3","M","20858014",2020,2020-09-20,9.631375,10.357,9.077
"9503","HM","3","3","M","20858014",2020,2020-09-21,9.951625,10.553,9.373
"9504","HM","3","3","M","20858014",2020,2020-09-22,8.6645,10.063,7.381
"9505","HM","3","3","M","20858014",2020,2020-09-23,9.051125,9.768,8.382
"9506","HM","3","3","M","20858014",2020,2020-09-24,6.823625,7.882,6.064
"9507","HM","3","3","M","20858014",2020,2020-09-25,8.230625,9.275,7.481
"9508","HM","3","3","M","20858014",2020,2020-09-26,6.238625,7.28,4.934
"9509","HM","3","3","M","20858014",2020,2020-09-27,7.75825,9.866,6.064
"9510","HM","3","3","M","20858014",2020,2020-09-28,9.0855,11.722,6.775
"9511","HM","3","3","M","20858014",2020,2020-09-29,9.972125,11.625,8.68
"9512","HM","3","3","M","20858014",2020,2020-09-30,10.06025,11.431,9.077
"9513","HM","3","3","M","20858014",2021,2021-05-01,2.53325,5.86,0.01
"9514","HM","3","3","M","20858014",2021,2021-05-02,0.51875,1.98,0.01
"9515","HM","3","3","M","20858014",2021,2021-05-03,1.7535,4.311,0.01
"9516","HM","3","3","M","20858014",2021,2021-05-04,1.996,4.519,0.01
"9517","HM","3","3","M","20858014",2021,2021-05-05,2.9625,6.166,0.232
"9518","HM","3","3","M","20858014",2021,2021-05-06,2.625125,6.064,0.121
"9519","HM","3","3","M","20858014",2021,2021-05-07,2.527875,6.268,0.121
"9520","HM","3","3","M","20858014",2021,2021-05-08,2.658625,6.064,0.121
"9521","HM","3","3","M","20858014",2021,2021-05-09,3.4125,7.079,0.343
"9522","HM","3","3","M","20858014",2021,2021-05-10,5.795125,10.455,0.893
"9523","HM","3","3","M","20858014",2021,2021-05-11,8.88425,12.401,5.141
"9524","HM","3","3","M","20858014",2021,2021-05-12,6.466625,9.571,2.517
"9525","HM","3","3","M","20858014",2021,2021-05-13,6.934125,9.669,4.727
"9526","HM","3","3","M","20858014",2021,2021-05-14,9.55025,13.942,5.45
"9527","HM","3","3","M","20858014",2021,2021-05-15,9.389125,11.819,7.582
"9528","HM","3","3","M","20858014",2021,2021-05-16,7.587375,9.077,5.86
"9529","HM","3","3","M","20858014",2021,2021-05-17,9.37825,12.304,6.573
"9530","HM","3","3","M","20858014",2021,2021-05-18,8.154625,9.176,7.179
"9531","HM","3","3","M","20858014",2021,2021-05-19,8.699625,11.236,6.166
"9532","HM","3","3","M","20858014",2021,2021-05-20,8.754625,11.334,6.471
"9533","HM","3","3","M","20858014",2021,2021-05-21,9.026125,12.497,5.962
"9534","HM","3","3","M","20858014",2021,2021-05-22,10.23225,14.23,5.655
"9535","HM","3","3","M","20858014",2021,2021-05-23,10.923625,14.325,7.481
"9536","HM","3","3","M","20858014",2021,2021-05-24,12.22625,16.141,7.983
"9537","HM","3","3","M","20858014",2021,2021-05-25,12.75075,16.808,8.581
"9538","HM","3","3","M","20858014",2021,2021-05-26,12.8055,16.141,9.176
"9539","HM","3","3","M","20858014",2021,2021-05-27,12.728375,15.855,10.161
"9540","HM","3","3","M","20858014",2021,2021-05-28,10.1865,12.594,7.882
"9541","HM","3","3","M","20858014",2021,2021-05-29,11.97625,16.427,7.079
"9542","HM","3","3","M","20858014",2021,2021-05-30,13.4965,17.855,8.879
"9543","HM","3","3","M","20858014",2021,2021-05-31,14.44475,18.806,9.669
"9544","HM","3","3","M","20858014",2021,2021-06-01,15.442,19.567,10.357
"9545","HM","3","3","M","20858014",2021,2021-06-02,16.930375,21.76,12.11
"9546","HM","3","3","M","20858014",2021,2021-06-03,16.86875,21.091,11.916
"9547","HM","3","3","M","20858014",2021,2021-06-04,17.46925,21.569,12.98
"9548","HM","3","3","M","20858014",2021,2021-06-05,17.112875,20.519,12.98
"9549","HM","3","3","M","20858014",2021,2021-06-06,16.09975,19.377,12.883
"9550","HM","3","3","M","20858014",2021,2021-06-07,15.637375,18.331,13.75
"9551","HM","3","3","M","20858014",2021,2021-06-08,15.46175,18.806,11.236
"9552","HM","3","3","M","20858014",2021,2021-06-09,16.7845,21.951,11.625
"9553","HM","3","3","M","20858014",2021,2021-06-10,17.803125,21.378,13.461
"9554","HM","3","3","M","20858014",2021,2021-06-11,16.8545,18.996,15.091
"9555","HM","3","3","M","20858014",2021,2021-06-12,13.134875,14.23,11.819
"9556","HM","3","3","M","20858014",2021,2021-06-13,11.172375,12.497,9.866
"9557","HM","3","3","M","20858014",2021,2021-06-14,12.36925,14.517,10.259
"9558","HM","3","3","M","20858014",2021,2021-06-15,11.404,12.69,10.259
"9559","HM","3","3","M","20858014",2021,2021-06-16,12.902125,17.284,8.779
"9560","HM","3","3","M","20858014",2021,2021-06-17,14.440875,16.713,12.594
"9561","HM","3","3","M","20858014",2021,2021-06-18,13.6165,14.804,12.787
"9562","HM","3","3","M","20858014",2021,2021-06-19,12.274875,13.846,10.357
"9563","HM","3","3","M","20858014",2021,2021-06-20,14.072125,18.14,10.553
"9564","HM","3","3","M","20858014",2021,2021-06-21,14.24,15.76,12.98
"9565","HM","3","3","M","20858014",2021,2021-06-22,14.32875,17.57,11.528
"9566","HM","3","3","M","20858014",2021,2021-06-23,14.65,19.853,9.768
"9567","HM","3","3","M","20858014",2021,2021-06-24,14.515375,16.046,13.269
"9568","HM","3","3","M","20858014",2021,2021-06-25,13.98475,16.903,12.11
"9569","HM","3","3","M","20858014",2021,2021-06-26,14.067375,19.092,8.779
"9570","HM","3","3","M","20858014",2021,2021-06-27,12.98875,14.996,11.334
"9571","HM","3","3","M","20858014",2021,2021-06-28,13.121,14.804,11.722
"9572","HM","3","3","M","20858014",2021,2021-06-29,13.058875,15.473,11.528
"9573","HM","3","3","M","20858014",2021,2021-06-30,14.609,20.519,9.176
"9574","HM","3","3","M","20858014",2021,2021-07-01,16.84725,23.1,10.259
"9575","HM","3","3","M","20858014",2021,2021-07-02,19.478875,25.319,13.461
"9576","HM","3","3","M","20858014",2021,2021-07-03,20.48625,26.292,15.091
"9577","HM","3","3","M","20858014",2021,2021-07-04,20.792,25.028,16.523
"9578","HM","3","3","M","20858014",2021,2021-07-05,20.635,25.125,16.237
"9579","HM","3","3","M","20858014",2021,2021-07-06,19.687375,22.238,17.379
"9580","HM","3","3","M","20858014",2021,2021-07-07,18.951125,22.812,15.76
"9581","HM","3","3","M","20858014",2021,2021-07-08,19.96525,24.255,16.523
"9582","HM","3","3","M","20858014",2021,2021-07-09,20.052125,25.125,14.709
"9583","HM","3","3","M","20858014",2021,2021-07-10,18.759,22.046,15.76
"9584","HM","3","3","M","20858014",2021,2021-07-11,17.284125,17.855,16.713
"9585","HM","3","3","M","20858014",2021,2021-07-12,18.868125,24.448,13.942
"9586","HM","3","3","M","20858014",2021,2021-07-13,19.597,24.448,15.091
"9587","HM","3","3","M","20858014",2021,2021-07-14,19.499375,23.773,15.855
"9588","HM","3","3","M","20858014",2021,2021-07-15,17.2835,18.806,15.282
"9589","HM","3","3","M","20858014",2021,2021-07-16,15.053,16.427,13.461
"9590","HM","3","3","M","20858014",2021,2021-07-17,13.89375,14.613,13.173
"9591","HM","3","3","M","20858014",2021,2021-07-18,12.3995,13.558,11.625
"9592","HM","3","3","M","20858014",2021,2021-07-19,11.52775,12.013,11.139
"9593","HM","3","3","M","20858014",2021,2021-07-20,13.055625,15.951,10.651
"9594","HM","3","3","M","20858014",2021,2021-07-21,13.130625,15.473,11.236
"9595","HM","3","3","M","20858014",2021,2021-07-22,13.014375,14.421,12.11
"9596","HM","3","3","M","20858014",2021,2021-07-23,14.3175,17.76,11.819
"9597","HM","3","3","M","20858014",2021,2021-07-24,16.873375,23.196,10.553
"9598","HM","3","3","M","20858014",2021,2021-07-25,17.98325,22.525,13.269
"9599","HM","3","3","M","20858014",2021,2021-07-26,19.46475,24.062,14.134
"9600","HM","3","3","M","20858014",2021,2021-07-27,19.53475,23.004,15.473
"9601","HM","3","3","M","20858014",2021,2021-07-28,20.58575,24.351,16.713
"9602","HM","3","3","M","20858014",2021,2021-07-29,19.78575,23.773,15.378
"9603","HM","3","3","M","20858014",2021,2021-07-30,15.603875,16.999,14.421
"9604","HM","3","3","M","20858014",2021,2021-07-31,14.598,16.523,12.98
"9605","HM","3","3","M","20858014",2021,2021-08-01,14.41475,17.189,11.916
"9606","HM","3","3","M","20858014",2021,2021-08-02,14.19525,18.14,11.139
"9607","HM","3","3","M","20858014",2021,2021-08-03,13.268625,16.808,10.259
"9608","HM","3","3","M","20858014",2021,2021-08-04,13.285125,18.331,8.382
"9609","HM","3","3","M","20858014",2021,2021-08-05,16.284125,21.091,11.334
"9610","HM","3","3","M","20858014",2021,2021-08-06,16.57275,21.282,11.625
"9611","HM","3","3","M","20858014",2021,2021-08-07,14.9535,17.475,12.11
"9612","HM","3","3","M","20858014",2021,2021-08-08,15.076375,17.475,13.461
"9613","HM","3","3","M","20858014",2021,2021-08-09,16.532,22.142,11.431
"9614","HM","3","3","M","20858014",2021,2021-08-10,17.085625,22.429,11.722
"9615","HM","3","3","M","20858014",2021,2021-08-11,17.425375,21.951,14.804
"9616","HM","3","3","M","20858014",2021,2021-08-12,17.662875,22.238,14.325
"9617","HM","3","3","M","20858014",2021,2021-08-13,16.984375,20.138,14.325
"9618","HM","3","3","M","20858014",2021,2021-08-14,15.22225,15.855,14.709
"9619","HM","3","3","M","20858014",2021,2021-08-15,14.539,16.903,13.173
"9620","HM","3","3","M","20858014",2021,2021-08-16,14.357625,16.618,12.69
"9621","HM","3","3","M","20858014",2021,2021-08-17,14.365375,17.95,11.819
"9622","HM","3","3","M","20858014",2021,2021-08-18,11.969375,14.038,9.571
"9623","HM","3","3","M","20858014",2021,2021-08-19,11.7815,12.883,10.748
"9624","HM","3","3","M","20858014",2021,2021-08-20,12.238625,14.038,10.748
"9625","HM","3","3","M","20858014",2021,2021-08-21,12.474375,15.664,9.866
"9626","HM","3","3","M","20858014",2021,2021-08-22,11.561625,14.613,8.581
"9627","HM","3","3","M","20858014",2021,2021-08-23,11.93575,13.942,10.259
"9628","HM","3","3","M","20858014",2021,2021-08-24,10.452,11.819,9.275
"9629","HM","3","3","M","20858014",2021,2021-08-25,11.55075,12.883,10.748
"9630","HM","3","3","M","20858014",2021,2021-08-26,11.56275,16.523,6.37
"9631","HM","3","3","M","20858014",2021,2021-08-27,12.543,17.189,8.182
"9632","HM","3","3","M","20858014",2021,2021-08-28,12.883125,18.521,7.481
"9633","HM","3","3","M","20858014",2021,2021-08-29,12.50375,17.284,7.582
"9634","HM","3","3","M","20858014",2021,2021-08-30,12.590375,14.325,11.139
"9635","HM","3","3","M","20858014",2021,2021-08-31,12.579875,13.846,11.625
"9636","HM","3","3","M","20858014",2021,2021-09-01,11.951,12.98,10.944
"9637","HM","3","3","M","20858014",2021,2021-09-02,11.552125,12.11,11.236
"9638","HM","3","3","M","20858014",2021,2021-09-03,10.822625,13.75,8.282
"9639","HM","3","3","M","20858014",2021,2021-09-04,11.22675,15.378,8.182
"9640","HM","3","3","M","20858014",2021,2021-09-05,10.270875,15.282,5.86
"9641","HM","3","3","M","20858014",2021,2021-09-06,11.011625,12.69,9.373
"9642","HM","3","3","M","20858014",2021,2021-09-07,12.169125,13.076,11.236
"9643","HM","3","3","M","20858014",2021,2021-09-08,13.05125,14.134,12.304
"9644","HM","3","3","M","20858014",2021,2021-09-09,12.51375,15.855,10.553
"9645","HM","3","3","M","20858014",2021,2021-09-10,9.927,12.98,6.166
"9646","HM","3","3","M","20858014",2021,2021-09-11,13.17925,15.282,11.334
"9647","HM","3","3","M","20858014",2021,2021-09-12,12.314375,13.076,10.944
"9648","HM","3","3","M","20858014",2021,2021-09-13,10.314375,12.401,8.581
"9649","HM","3","3","M","20858014",2021,2021-09-14,9.831,12.98,7.983
"9650","HM","3","3","M","20858014",2021,2021-09-15,8.8005,13.654,4.519
"9651","HM","3","3","M","20858014",2021,2021-09-16,10.241125,13.173,7.682
"9652","HM","3","3","M","20858014",2021,2021-09-17,11.188875,14.517,9.077
"9653","HM","3","3","M","20858014",2021,2021-09-18,8.843875,12.11,5.655
"9654","HM","3","3","M","20858014",2021,2021-09-19,9.65,13.461,6.775
"9655","HM","3","3","M","20858014",2021,2021-09-20,8.06475,11.431,4.311
"9656","HM","3","3","M","20858014",2021,2021-09-21,9.430125,11.431,8.082
"9657","HM","3","3","M","20858014",2021,2021-09-22,9.729625,10.846,9.176
"9658","HM","3","3","M","20858014",2021,2021-09-23,8.883125,11.041,7.079
"9659","HM","3","3","M","20858014",2021,2021-09-24,7.45375,8.282,6.268
"9660","HM","3","3","M","20858014",2021,2021-09-25,9.307375,11.139,8.182
"9661","HM","3","3","M","20858014",2021,2021-09-26,10.163625,12.594,8.382
"9662","HM","3","3","M","20858014",2021,2021-09-27,9.8695,12.304,7.682
"9663","HM","3","3","M","20858014",2021,2021-09-28,10.19575,11.625,9.176
"9664","HM","3","3","M","20858014",2021,2021-09-29,9.382625,12.594,6.877
"9665","HM","3","3","M","20858014",2021,2021-09-30,9.54225,11.139,8.581
"9666","HM","3","4","M","20857993",2020,2020-07-02,12.507375,15.76,9.373
"9667","HM","3","4","M","20857993",2020,2020-07-03,11.594375,13.846,9.275
"9668","HM","3","4","M","20857993",2020,2020-07-04,13.64675,18.331,10.259
"9669","HM","3","4","M","20857993",2020,2020-07-05,13.663625,17.475,9.965
"9670","HM","3","4","M","20857993",2020,2020-07-06,13.817625,16.427,11.819
"9671","HM","3","4","M","20857993",2020,2020-07-07,13.288125,15.569,11.431
"9672","HM","3","4","M","20857993",2020,2020-07-08,12.78175,14.804,10.846
"9673","HM","3","4","M","20857993",2020,2020-07-09,12.5185,14.23,11.236
"9674","HM","3","4","M","20857993",2020,2020-07-10,13.439125,16.618,10.748
"9675","HM","3","4","M","20857993",2020,2020-07-11,12.954875,13.846,12.013
"9676","HM","3","4","M","20857993",2020,2020-07-12,11.24575,12.69,10.161
"9677","HM","3","4","M","20857993",2020,2020-07-13,13.1375,16.903,10.748
"9678","HM","3","4","M","20857993",2020,2020-07-14,13.846,17.094,10.455
"9679","HM","3","4","M","20857993",2020,2020-07-15,16.515375,20.805,12.787
"9680","HM","3","4","M","20857993",2020,2020-07-16,17.866125,21.091,14.996
"9681","HM","3","4","M","20857993",2020,2020-07-17,16.47425,17.379,15.473
"9682","HM","3","4","M","20857993",2020,2020-07-18,16.53025,19.853,13.75
"9683","HM","3","4","M","20857993",2020,2020-07-19,16.866125,19.092,14.804
"9684","HM","3","4","M","20857993",2020,2020-07-20,15.4725,16.713,14.325
"9685","HM","3","4","M","20857993",2020,2020-07-21,13.760875,14.709,12.69
"9686","HM","3","4","M","20857993",2020,2020-07-22,12.941,14.709,11.528
"9687","HM","3","4","M","20857993",2020,2020-07-23,12.927875,14.804,11.334
"9688","HM","3","4","M","20857993",2020,2020-07-24,12.46025,13.076,11.625
"9689","HM","3","4","M","20857993",2020,2020-07-25,12.78425,14.038,11.528
"9690","HM","3","4","M","20857993",2020,2020-07-26,13.392,17.379,9.176
"9691","HM","3","4","M","20857993",2020,2020-07-27,15.983625,19.377,14.134
"9692","HM","3","4","M","20857993",2020,2020-07-28,16.149125,18.901,13.461
"9693","HM","3","4","M","20857993",2020,2020-07-29,16.698875,19.853,14.517
"9694","HM","3","4","M","20857993",2020,2020-07-30,15.2345,16.237,14.804
"9695","HM","3","4","M","20857993",2020,2020-07-31,15.65,18.521,14.23
"9696","HM","3","4","M","20857993",2020,2020-08-01,17.21875,22.525,12.594
"9697","HM","3","4","M","20857993",2020,2020-08-02,17.925875,20.424,15.473
"9698","HM","3","4","M","20857993",2020,2020-08-03,15.126125,16.618,13.75
"9699","HM","3","4","M","20857993",2020,2020-08-04,13.471875,14.709,12.497
"9700","HM","3","4","M","20857993",2020,2020-08-05,14.29425,16.903,11.334
"9701","HM","3","4","M","20857993",2020,2020-08-06,16.294625,18.14,14.804
"9702","HM","3","4","M","20857993",2020,2020-08-07,18.032125,22.333,14.325
"9703","HM","3","4","M","20857993",2020,2020-08-08,17.688125,19.758,16.046
"9704","HM","3","4","M","20857993",2020,2020-08-09,15.38675,17.855,13.269
"9705","HM","3","4","M","20857993",2020,2020-08-10,15.495625,20.234,11.139
"9706","HM","3","4","M","20857993",2020,2020-08-11,15.518,17.379,12.98
"9707","HM","3","4","M","20857993",2020,2020-08-12,16.146,20.424,12.787
"9708","HM","3","4","M","20857993",2020,2020-08-13,15.699,16.999,13.942
"9709","HM","3","4","M","20857993",2020,2020-08-14,15.3895,15.951,14.804
"9710","HM","3","4","M","20857993",2020,2020-08-15,14.265,15.187,13.558
"9711","HM","3","4","M","20857993",2020,2020-08-16,15.46975,18.616,13.461
"9712","HM","3","4","M","20857993",2020,2020-08-17,14.22375,18.616,9.965
"9713","HM","3","4","M","20857993",2020,2020-08-18,15.198,19.282,11.139
"9714","HM","3","4","M","20857993",2020,2020-08-19,16.341,19.282,13.846
"9715","HM","3","4","M","20857993",2020,2020-08-20,17.639875,21.378,15.187
"9716","HM","3","4","M","20857993",2020,2020-08-21,17.366125,20.234,14.804
"9717","HM","3","4","M","20857993",2020,2020-08-22,16.986625,17.76,16.046
"9718","HM","3","4","M","20857993",2020,2020-08-23,14.299875,16.237,12.787
"9719","HM","3","4","M","20857993",2020,2020-08-24,10.881,11.819,9.768
"9720","HM","3","4","M","20857993",2020,2020-08-25,11.0215,13.269,9.472
"9721","HM","3","4","M","20857993",2020,2020-08-26,12.7205,15.282,10.944
"9722","HM","3","4","M","20857993",2020,2020-08-27,11.692375,13.654,9.571
"9723","HM","3","4","M","20857993",2020,2020-08-28,11.166375,14.9,7.983
"9724","HM","3","4","M","20857993",2020,2020-08-29,12.285375,14.804,10.259
"9725","HM","3","4","M","20857993",2020,2020-08-30,11.4255,13.558,9.768
"9726","HM","3","4","M","20857993",2020,2020-08-31,10.086,13.076,7.582
"9727","HM","3","4","M","20857993",2020,2020-09-01,10.641125,15.473,6.877
"9728","HM","3","4","M","20857993",2020,2020-09-02,11.870875,15.951,8.481
"9729","HM","3","4","M","20857993",2020,2020-09-03,12.080375,13.942,9.965
"9730","HM","3","4","M","20857993",2020,2020-09-04,13.2155,15.664,11.528
"9731","HM","3","4","M","20857993",2020,2020-09-05,12.020875,13.654,10.063
"9732","HM","3","4","M","20857993",2020,2020-09-06,10.740625,12.69,8.68
"9733","HM","3","4","M","20857993",2020,2020-09-07,11.257625,12.497,9.866
"9734","HM","3","4","M","20857993",2020,2020-09-08,11.235375,12.013,10.748
"9735","HM","3","4","M","20857993",2020,2020-09-09,10.67475,11.334,10.063
"9736","HM","3","4","M","20857993",2020,2020-09-10,8.915,9.373,8.282
"9737","HM","3","4","M","20857993",2020,2020-09-11,9.745125,12.11,7.882
"9738","HM","3","4","M","20857993",2020,2020-09-12,10.3535,11.916,9.176
"9739","HM","3","4","M","20857993",2020,2020-09-13,9.434625,10.063,8.879
"9740","HM","3","4","M","20857993",2020,2020-09-14,9.2605,10.259,8.481
"9741","HM","3","4","M","20857993",2020,2020-09-15,9.019,11.041,7.381
"9742","HM","3","4","M","20857993",2020,2020-09-16,8.79025,9.768,7.983
"9743","HM","3","4","M","20857993",2020,2020-09-17,8.355,9.176,7.582
"9744","HM","3","4","M","20857993",2020,2020-09-18,9.962375,10.846,8.382
"9745","HM","3","4","M","20857993",2020,2020-09-19,9.630875,10.651,8.879
"9746","HM","3","4","M","20857993",2020,2020-09-20,9.532875,10.357,8.978
"9747","HM","3","4","M","20857993",2020,2020-09-21,10.074,10.846,9.176
"9748","HM","3","4","M","20857993",2020,2020-09-22,8.626,10.357,7.179
"9749","HM","3","4","M","20857993",2020,2020-09-23,9.07575,9.768,8.082
"9750","HM","3","4","M","20857993",2020,2020-09-24,6.835,8.382,5.962
"9751","HM","3","4","M","20857993",2020,2020-09-25,8.4295,9.472,7.582
"9752","HM","3","4","M","20857993",2020,2020-09-26,6.52825,8.082,5.037
"9753","HM","3","4","M","20857993",2020,2020-09-27,8.36525,11.041,6.471
"9754","HM","3","4","M","20857993",2020,2020-09-28,9.881875,13.269,7.28
"9755","HM","3","4","M","20857993",2020,2020-09-29,10.74225,12.98,9.275
"9756","HM","3","4","M","20857993",2020,2020-09-30,10.598375,12.304,9.472
"9757","HM","3","4","M","20857993",2021,2021-05-01,4.0825,9.176,0.453
"9758","HM","3","4","M","20857993",2021,2021-05-02,1.574,4.207,0.232
"9759","HM","3","4","M","20857993",2021,2021-05-03,2.401,5.86,0.232
"9760","HM","3","4","M","20857993",2021,2021-05-04,2.854875,6.064,0.343
"9761","HM","3","4","M","20857993",2021,2021-05-05,4.3785,9.373,0.674
"9762","HM","3","4","M","20857993",2021,2021-05-06,3.750125,8.382,0.453
"9763","HM","3","4","M","20857993",2021,2021-05-07,3.35825,8.382,0.343
"9764","HM","3","4","M","20857993",2021,2021-05-08,3.772,8.282,0.674
"9765","HM","3","4","M","20857993",2021,2021-05-09,4.187625,8.382,0.674
"9766","HM","3","4","M","20857993",2021,2021-05-10,7.017,13.654,1.656
"9767","HM","3","4","M","20857993",2021,2021-05-11,9.834125,13.942,6.064
"9768","HM","3","4","M","20857993",2021,2021-05-12,7.00775,10.161,2.943
"9769","HM","3","4","M","20857993",2021,2021-05-13,8.386125,12.594,5.45
"9770","HM","3","4","M","20857993",2021,2021-05-14,11.014875,17.189,6.471
"9771","HM","3","4","M","20857993",2021,2021-05-15,10.745,14.804,8.282
"9772","HM","3","4","M","20857993",2021,2021-05-16,8.225625,9.669,6.573
"9773","HM","3","4","M","20857993",2021,2021-05-17,9.738875,12.98,7.079
"9774","HM","3","4","M","20857993",2021,2021-05-18,8.65275,10.161,7.983
"9775","HM","3","4","M","20857993",2021,2021-05-19,9.616625,12.304,6.978
"9776","HM","3","4","M","20857993",2021,2021-05-20,9.5465,12.401,7.381
"9777","HM","3","4","M","20857993",2021,2021-05-21,10.33825,14.325,6.775
"9778","HM","3","4","M","20857993",2021,2021-05-22,11.449,17.855,6.166
"9779","HM","3","4","M","20857993",2021,2021-05-23,11.571875,17.665,7.582
"9780","HM","3","4","M","20857993",2021,2021-05-24,12.425375,17.284,7.682
"9781","HM","3","4","M","20857993",2021,2021-05-25,13.20925,18.996,8.082
"9782","HM","3","4","M","20857993",2021,2021-05-26,13.468625,18.426,8.779
"9783","HM","3","4","M","20857993",2021,2021-05-27,13.347375,17.95,10.063
"9784","HM","3","4","M","20857993",2021,2021-05-28,10.148625,12.69,7.381
"9785","HM","3","4","M","20857993",2021,2021-05-29,12.746375,19.662,6.268
"9786","HM","3","4","M","20857993",2021,2021-05-30,12.974,17.76,8.282
"9787","HM","3","4","M","20857993",2021,2021-05-31,14.2895,20.329,8.879
"9788","HM","3","4","M","20857993",2021,2021-06-01,15.574125,21.855,9.077
"9789","HM","3","4","M","20857993",2021,2021-06-02,16.487125,22.717,11.431
"9790","HM","3","4","M","20857993",2021,2021-06-03,16.147125,21.378,10.748
"9791","HM","3","4","M","20857993",2021,2021-06-04,17.3365,23.196,12.11
"9792","HM","3","4","M","20857993",2021,2021-06-05,17.182625,21.282,12.401
"9793","HM","3","4","M","20857993",2021,2021-06-06,15.659,19.282,12.497
"9794","HM","3","4","M","20857993",2021,2021-06-07,15.776875,20.615,13.076
"9795","HM","3","4","M","20857993",2021,2021-06-08,14.826625,18.426,10.651
"9796","HM","3","4","M","20857993",2021,2021-06-09,14.943875,18.996,10.651
"9797","HM","3","4","M","20857993",2021,2021-06-10,16.471375,19.758,13.75
"9798","HM","3","4","M","20857993",2021,2021-06-11,16.36725,17.475,15.282
"9799","HM","3","4","M","20857993",2021,2021-06-12,13.412625,14.613,12.401
"9800","HM","3","4","M","20857993",2021,2021-06-13,11.296,11.916,10.553
