"","Station_ID","DateTime","daily_mean","daily_max","daily_min"
"2381","VSM1",2022-09-23,-0.169120833333333,-0.1281,-0.2048
"2382","VSM1",2022-09-24,-0.180245833333333,-0.1575,-0.1998
"2383","VSM1",2022-09-25,-0.203625,-0.1871,-0.2169
"2384","VSM1",2022-09-26,-0.241633333333333,-0.2181,-0.2628
"2385","VSM1",2022-09-27,-0.279004166666667,-0.2624,-0.2924
"2386","VSM1",2022-09-28,-0.297708333333333,-0.2909,-0.3043
"2387","VSM1",2022-09-29,-0.306833333333333,-0.3007,-0.3143
"2388","VSM1",2022-09-30,-0.302608333333333,-0.2946,-0.3093
"2389","VSM1",2023-05-01,-0.1512125,-0.1095,-0.192
"2390","VSM1",2023-05-02,-0.207120833333333,-0.1664,-0.2434
"2391","VSM1",2023-05-03,-0.252129166666667,-0.2157,-0.2711
"2392","VSM1",2023-05-04,-0.2729125,-0.2338,-0.2972
"2393","VSM1",2023-05-05,-0.304383333333333,-0.2532,-0.3264
"2394","VSM1",2023-05-06,-0.33635,-0.311,-0.3538
"2395","VSM1",2023-05-07,-0.3545375,-0.3391,-0.3689
"2396","VSM1",2023-05-08,-0.368270833333333,-0.3593,-0.3744
"2397","VSM1",2023-05-09,-0.3697375,-0.3627,-0.3768
"2398","VSM1",2023-05-10,-0.379775,-0.3711,-0.3885
"2399","VSM1",2023-05-11,-0.3915625,-0.3862,-0.4006
"2400","VSM1",2023-05-12,-0.4017625,-0.3993,-0.4057
"2401","VSM1",2023-05-13,-0.405370833333333,-0.4032,-0.4094
"2402","VSM1",2023-05-14,-0.4022625,-0.3977,-0.406
"2403","VSM1",2023-05-15,-0.405383333333333,-0.3983,-0.4117
"2404","VSM1",2023-05-16,-0.40535,-0.3969,-0.4127
"2405","VSM1",2023-05-17,-0.379304166666667,-0.3422,-0.3969
"2406","VSM1",2023-05-18,-0.3679625,-0.3422,-0.3921
"2407","VSM1",2023-05-19,-0.387008333333333,-0.3705,-0.3973
"2408","VSM1",2023-05-20,-0.376920833333333,-0.362,-0.4022
"2409","VSM1",2023-05-21,-0.4082125,-0.4001,-0.4178
"2410","VSM1",2023-05-22,-0.414841666666667,-0.411,-0.4208
"2411","VSM1",2023-05-23,-0.411016666666667,-0.3991,-0.4195
"2412","VSM1",2023-05-24,-0.383875,-0.3664,-0.3998
"2413","VSM1",2023-05-25,-0.249245833333333,-0.1745,-0.3772
"2414","VSM1",2023-05-26,-0.218558333333333,-0.1731,-0.2453
"2415","VSM1",2023-05-27,-0.208029166666667,-0.1643,-0.2485
"2416","VSM1",2023-05-28,-0.1794125,-0.1532,-0.2156
"2417","VSM1",2023-05-29,-0.217979166666667,-0.1805,-0.2427
"2418","VSM1",2023-05-30,-0.24275,-0.1686,-0.2718
"2419","VSM1",2023-05-31,-0.2117875,-0.1803,-0.2368
"2420","VSM1",2023-06-01,-0.212754166666667,-0.165,-0.2443
"2421","VSM1",2023-06-02,-0.231883333333333,-0.1998,-0.2653
"2422","VSM1",2023-06-03,-0.2179375,-0.1802,-0.2349
"2423","VSM1",2023-06-04,-0.263720833333333,-0.237,-0.2818
"2424","VSM1",2023-06-05,-0.285608333333333,-0.2534,-0.3062
"2425","VSM1",2023-06-06,-0.2784625,-0.2493,-0.2947
"2426","VSM1",2023-06-07,-0.264958333333333,-0.2179,-0.3043
"2427","VSM1",2023-06-08,-0.279220833333333,-0.2382,-0.3168
"2428","VSM1",2023-06-09,-0.338841666666667,-0.3135,-0.368
"2429","VSM1",2023-06-10,-0.374433333333333,-0.3625,-0.3908
"2430","VSM1",2023-06-11,-0.382545833333333,-0.3392,-0.3957
"2431","VSM1",2023-06-12,-0.36935,-0.3399,-0.4009
"2432","VSM1",2023-06-13,-0.407920833333333,-0.4007,-0.4172
"2433","VSM1",2023-06-14,-0.422795833333333,-0.4152,-0.4307
"2434","VSM1",2023-06-15,-0.435891666666667,-0.4292,-0.4413
"2435","VSM1",2023-06-16,-0.442025,-0.439,-0.4465
"2436","VSM1",2023-06-17,-0.446491666666667,-0.4414,-0.452
"2437","VSM1",2023-06-18,-0.454275,-0.4492,-0.4579
"2438","VSM1",2023-06-19,-0.462066666666667,-0.4572,-0.469
"2439","VSM1",2023-06-20,-0.472516666666667,-0.4675,-0.4773
"2440","VSM1",2023-06-21,-0.479195833333333,-0.4765,-0.4836
"2441","VSM1",2023-06-22,-0.4707375,-0.4556,-0.4854
"2442","VSM1",2023-06-23,-0.450870833333333,-0.4451,-0.4551
"2443","VSM1",2023-06-24,-0.449791666666667,-0.445,-0.4561
"2444","VSM1",2023-06-25,-0.462516666666667,-0.4563,-0.467
"2445","VSM1",2023-06-26,-0.467395833333333,-0.464,-0.4718
"2446","VSM1",2023-06-27,-0.48345,-0.4719,-0.4951
"2447","VSM1",2023-06-28,-0.500866666666667,-0.4965,-0.5049
"2448","VSM1",2023-06-29,-0.51055,-0.5056,-0.5139
"2449","VSM1",2023-06-30,-0.505979166666667,-0.4838,-0.5121
"2450","VSM1",2023-07-01,-0.250475,-0.209,-0.3229
"2451","VSM1",2023-07-02,-0.317425,-0.2629,-0.362
"2452","VSM1",2023-07-03,-0.2823875,-0.1918,-0.3622
"2453","VSM1",2023-07-04,-0.254108333333333,-0.1974,-0.2974
"2454","VSM1",2023-07-05,-0.32445,-0.2984,-0.354
"2455","VSM1",2023-07-06,-0.335616666666667,-0.2537,-0.3897
"2456","VSM1",2023-07-07,-0.299675,-0.2388,-0.3324
"2457","VSM1",2023-07-08,-0.3414,-0.3084,-0.3806
"2458","VSM1",2023-07-09,-0.393808333333333,-0.3748,-0.4202
"2459","VSM1",2023-07-10,-0.428545833333333,-0.4173,-0.4433
"2460","VSM1",2023-07-11,-0.442570833333333,-0.439,-0.4465
"2461","VSM1",2023-07-12,-0.439179166666667,-0.4308,-0.4487
"2462","VSM1",2023-07-13,-0.403125,-0.3553,-0.4291
"2463","VSM1",2023-07-14,-0.2533375,-0.1919,-0.3376
"2464","VSM1",2023-07-15,-0.324558333333333,-0.2877,-0.3612
"2465","VSM1",2023-07-16,-0.326170833333333,-0.2747,-0.3619
"2466","VSM1",2023-07-17,-0.3123,-0.2861,-0.3403
"2467","VSM1",2023-07-18,-0.323920833333333,-0.2805,-0.3463
"2468","VSM1",2023-07-19,-0.319045833333333,-0.2624,-0.3534
"2469","VSM1",2023-07-20,-0.3533875,-0.323,-0.3839
"2470","VSM1",2023-07-21,-0.299425,-0.2167,-0.3825
"2471","VSM1",2023-07-22,-0.2817875,-0.2347,-0.3096
"2472","VSM1",2023-07-23,-0.310395833333333,-0.2878,-0.3246
"2473","VSM1",2023-07-24,-0.346433333333333,-0.3234,-0.375
"2474","VSM1",2023-07-25,-0.377658333333333,-0.37,-0.3906
"2475","VSM1",2023-07-26,-0.3748125,-0.2516,-0.4128
"2476","VSM1",2023-07-27,-0.304879166666667,-0.2391,-0.3519
"2477","VSM1",2023-07-28,-0.3009,-0.2835,-0.3179
"2478","VSM1",2023-07-29,-0.2759625,-0.2446,-0.3055
"2479","VSM1",2023-07-30,-0.3406375,-0.3062,-0.3755
"2480","VSM1",2023-07-31,-0.374816666666667,-0.3695,-0.3845
"2481","VSM1",2023-08-01,-0.378620833333333,-0.3685,-0.3967
"2482","VSM1",2023-08-02,-0.409908333333333,-0.3983,-0.4195
"2483","VSM1",2023-08-03,-0.3390625,-0.2277,-0.422
"2484","VSM1",2023-08-04,-0.299091666666667,-0.2478,-0.3292
"2485","VSM1",2023-08-05,-0.312329166666667,-0.2574,-0.3539
"2486","VSM1",2023-08-06,-0.364329166666667,-0.3466,-0.3799
"2487","VSM1",2023-08-07,-0.2568375,-0.1586,-0.381
"2488","VSM1",2023-08-08,-0.223329166666667,-0.1428,-0.2754
"2489","VSM1",2023-08-09,-0.296554166666667,-0.2277,-0.3408
"2490","VSM1",2023-08-10,-0.3435625,-0.3281,-0.3691
"2491","VSM1",2023-08-11,-0.333475,-0.3123,-0.3526
"2492","VSM1",2023-08-12,-0.301404166666667,-0.2217,-0.3524
"2493","VSM1",2023-08-13,-0.326116666666667,-0.2962,-0.3526
"2494","VSM1",2023-08-14,-0.266870833333333,-0.1858,-0.3514
"2495","VSM1",2023-08-15,-0.266004166666667,-0.2321,-0.2877
"2496","VSM1",2023-08-16,-0.250191666666667,-0.2022,-0.2882
"2497","VSM1",2023-08-17,-0.28495,-0.2477,-0.3156
"2498","VSM1",2023-08-18,-0.339208333333333,-0.3149,-0.365
"2499","VSM1",2023-08-19,-0.367645833333333,-0.3577,-0.3752
"2500","VSM1",2023-08-20,-0.342279166666667,-0.2117,-0.3739
"2501","VSM1",2023-08-21,-0.283125,-0.2331,-0.3168
"2502","VSM1",2023-08-22,-0.3316,-0.3157,-0.3535
"2503","VSM1",2023-08-23,-0.361204166666667,-0.3458,-0.3759
"2504","VSM1",2023-08-24,-0.374770833333333,-0.3709,-0.3793
"2505","VSM1",2023-08-25,-0.3847625,-0.3767,-0.4
"2506","VSM1",2023-08-26,-0.407708333333333,-0.3988,-0.4194
"2507","VSM1",2023-08-27,-0.417320833333333,-0.4143,-0.4195
"2508","VSM1",2023-08-28,-0.404758333333333,-0.3896,-0.4186
"2509","VSM1",2023-08-29,-0.388475,-0.3805,-0.3944
"2510","VSM1",2023-08-30,-0.4054875,-0.3937,-0.4198
"2511","VSM1",2023-08-31,-0.4257875,-0.4201,-0.433
"2512","VSM2",2020-06-12,-0.140383333333333,-0.1256,-0.1623
"2513","VSM2",2020-06-13,-0.1762625,-0.1617,-0.1923
"2514","VSM2",2020-06-14,-0.201895833333333,-0.1859,-0.2239
"2515","VSM2",2020-06-15,-0.2015375,-0.1887,-0.2211
"2516","VSM2",2020-06-16,-0.204233333333333,-0.194,-0.2236
"2517","VSM2",2020-06-17,-0.232558333333333,-0.2186,-0.25
"2518","VSM2",2020-06-18,-0.265708333333333,-0.2505,-0.2876
"2519","VSM2",2020-06-19,-0.290783333333333,-0.2873,-0.2938
"2520","VSM2",2020-06-20,-0.3028125,-0.2933,-0.3155
"2521","VSM2",2020-06-21,-0.3180875,-0.3107,-0.3243
"2522","VSM2",2020-06-22,-0.320666666666667,-0.3127,-0.336
"2523","VSM2",2020-06-23,-0.328145833333333,-0.3199,-0.3423
"2524","VSM2",2020-06-24,-0.347904166666667,-0.3409,-0.3553
"2525","VSM2",2020-06-25,-0.366616666666667,-0.3549,-0.3769
"2526","VSM2",2020-06-26,-0.370691666666667,-0.3656,-0.3764
"2527","VSM2",2020-06-27,-0.378358333333333,-0.3727,-0.3857
"2528","VSM2",2020-06-28,-0.3930875,-0.3861,-0.3993
"2529","VSM2",2020-06-29,-0.3960875,-0.3844,-0.4006
"2530","VSM2",2020-06-30,-0.382429166666667,-0.3788,-0.3868
"2531","VSM2",2020-07-01,-0.378345833333333,-0.3681,-0.3844
"2532","VSM2",2020-07-02,-0.3740125,-0.3713,-0.3768
"2533","VSM2",2020-07-03,-0.373504166666667,-0.371,-0.377
"2534","VSM2",2020-07-04,-0.370654166666667,-0.3682,-0.3739
"2535","VSM2",2020-07-05,-0.362541666666667,-0.3546,-0.3725
"2536","VSM2",2020-07-06,-0.380029166666667,-0.3626,-0.3946
"2537","VSM2",2020-07-07,-0.399616666666667,-0.3957,-0.4024
"2538","VSM2",2020-07-08,-0.403345833333333,-0.4001,-0.4065
"2539","VSM2",2020-07-09,-0.3969625,-0.3914,-0.4004
"2540","VSM2",2020-07-10,-0.387208333333333,-0.3827,-0.392
"2541","VSM2",2020-07-11,-0.381645833333333,-0.3789,-0.3832
"2542","VSM2",2020-07-12,-0.365245833333333,-0.3133,-0.3787
"2543","VSM2",2020-07-13,-0.289116666666667,-0.2784,-0.3085
"2544","VSM2",2020-07-14,-0.302225,-0.2912,-0.3168
"2545","VSM2",2020-07-15,-0.3259,-0.3171,-0.3345
"2546","VSM2",2020-07-16,-0.346804166666667,-0.3357,-0.3577
"2547","VSM2",2020-07-17,-0.326941666666667,-0.2327,-0.3686
"2548","VSM2",2020-07-18,-0.243579166666667,-0.2011,-0.2599
"2549","VSM2",2020-07-19,-0.193358333333333,-0.1718,-0.2315
"2550","VSM2",2020-07-20,-0.2404625,-0.2354,-0.2504
"2551","VSM2",2020-07-21,-0.247229166666667,-0.2273,-0.2575
"2552","VSM2",2020-07-22,-0.150916666666667,-0.1103,-0.2203
"2553","VSM2",2020-07-23,-0.131420833333333,-0.1169,-0.1487
"2554","VSM2",2020-07-24,-0.0833791666666667,-0.0266,-0.1497
"2555","VSM2",2020-07-25,-0.0262791666666667,-0.0171,-0.033
"2556","VSM2",2020-07-26,-0.0426041666666667,-0.0245,-0.0626
"2557","VSM2",2020-07-27,-0.034875,-0.017,-0.0595
"2558","VSM2",2020-07-28,-0.0368625,-0.0268,-0.0481
"2559","VSM2",2020-07-29,-0.0398583333333333,-0.029,-0.0475
"2560","VSM2",2020-07-30,-0.0407583333333333,-0.0161,-0.0514
"2561","VSM2",2020-07-31,-0.0505083333333333,-0.0474,-0.0539
"2562","VSM2",2020-08-01,-0.0492166666666667,-0.0374,-0.0664
"2563","VSM2",2020-08-02,-0.0608291666666667,-0.0136,-0.08
"2564","VSM2",2020-08-03,-0.0066875,6e-04,-0.0123
"2565","VSM2",2020-08-04,-0.0128041666666667,-0.0088,-0.0148
"2566","VSM2",2020-08-05,-0.0180416666666667,-0.0069,-0.0298
"2567","VSM2",2020-08-06,-0.0315333333333333,-0.0202,-0.038
"2568","VSM2",2020-08-07,-0.0395791666666667,-0.034,-0.0452
"2569","VSM2",2020-08-08,-0.0297666666666667,-8e-04,-0.0503
"2570","VSM2",2020-08-09,-0.0239041666666667,-0.0152,-0.0301
"2571","VSM2",2020-08-10,-0.0311541666666667,-0.0243,-0.0414
"2572","VSM2",2020-08-11,-0.03955,-0.0317,-0.0476
"2573","VSM2",2020-08-12,-0.0483083333333333,-0.04,-0.0608
"2574","VSM2",2020-08-13,-0.05255,-0.0295,-0.0599
"2575","VSM2",2020-08-14,-0.0364041666666667,-0.0276,-0.0497
"2576","VSM2",2020-08-15,-0.0345791666666667,-0.0211,-0.0464
"2577","VSM2",2020-08-16,-0.0396791666666667,-0.0254,-0.0533
"2578","VSM2",2020-08-17,-0.0591,-0.0457,-0.0742
"2579","VSM2",2020-08-18,-0.0823625,-0.0694,-0.0977
"2580","VSM2",2020-08-19,-0.0885583333333333,-0.0797,-0.0952
"2581","VSM2",2020-08-20,-0.102941666666667,-0.0938,-0.1132
"2582","VSM2",2020-08-21,-0.120833333333333,-0.1063,-0.1382
"2583","VSM2",2020-08-22,-0.132720833333333,-0.0263,-0.1468
"2584","VSM2",2020-08-23,-0.0194208333333333,0.0027,-0.035
"2585","VSM2",2020-08-24,-0.0155916666666667,0.0018,-0.0347
"2586","VSM2",2020-08-25,0.0123958333333333,0.0232,0.0016
"2587","VSM2",2020-08-26,0.000679166666666667,0.0076,-0.0127
"2588","VSM2",2020-08-27,-0.0169333333333333,-0.0114,-0.0223
"2589","VSM2",2020-08-28,-0.0171166666666667,-0.0142,-0.0201
"2590","VSM2",2020-08-29,-0.0191333333333333,-0.0164,-0.0221
"2591","VSM2",2020-08-30,-0.02125,-0.0163,-0.0313
"2592","VSM2",2020-08-31,-0.0314791666666667,-0.0231,-0.0381
"2593","VSM2",2020-09-01,-0.0340666666666667,-0.0308,-0.0385
"2594","VSM2",2020-09-02,-0.0348,-0.0276,-0.048
"2595","VSM2",2020-09-03,-0.047075,-0.0317,-0.0649
"2596","VSM2",2020-09-04,-0.0367125,-0.0158,-0.0596
"2597","VSM2",2020-09-05,0.0122958333333333,0.0223,-0.0214
"2598","VSM2",2020-09-06,0.0059875,0.0165,-0.0016
"2599","VSM2",2020-09-07,0.0044125,0.0222,-0.002
"2600","VSM2",2020-09-08,0.0215666666666667,0.0296,0.0175
"2601","VSM2",2020-09-09,0.0243291666666667,0.0306,0.0187
"2602","VSM2",2020-09-10,0.0189916666666667,0.0271,0.0117
"2603","VSM2",2020-09-11,0.0210583333333333,0.0262,0.0154
"2604","VSM2",2020-09-12,0.020475,0.0311,0.016
"2605","VSM2",2020-09-13,0.019,0.0333,0.0091
"2606","VSM2",2020-09-14,0.00405833333333333,0.0123,-0.0021
"2607","VSM2",2020-09-15,0.0002875,0.0263,-0.007
"2608","VSM2",2020-09-16,0.0163833333333333,0.0325,0.005
"2609","VSM2",2020-09-17,0.0127583333333333,0.0211,0.0058
"2610","VSM2",2020-09-18,0.0233041666666667,0.0331,0.0169
"2611","VSM2",2020-09-19,0.0195041666666667,0.0243,0.0137
"2612","VSM2",2020-09-20,0.0278125,0.0357,0.0233
"2613","VSM2",2020-09-21,0.032075,0.0375,0.0276
"2614","VSM2",2020-09-22,0.0257333333333333,0.0347,0.019
"2615","VSM2",2020-09-23,0.0242875,0.0305,0.0158
"2616","VSM2",2020-09-24,0.017025,0.0244,0.0142
"2617","VSM2",2020-09-25,0.015375,0.0204,0.0122
"2618","VSM2",2020-09-26,0.00967916666666667,0.0146,0.0053
"2619","VSM2",2020-09-27,-0.000625,0.0055,-0.0054
"2620","VSM2",2020-09-28,-0.00626666666666667,-0.0032,-0.0097
"2621","VSM2",2020-09-29,-0.00915416666666667,-0.0068,-0.0115
"2622","VSM2",2020-09-30,-0.0125583333333333,-0.0091,-0.0164
"2623","VSM2",2021-05-01,0.0308291666666667,0.0363,0.0206
"2624","VSM2",2021-05-02,0.0282791666666667,0.0408,0.0176
"2625","VSM2",2021-05-03,0.0238041666666667,0.0329,0.0085
"2626","VSM2",2021-05-04,0.0248583333333333,0.031,0.0177
"2627","VSM2",2021-05-05,0.0186333333333333,0.0267,0.013
"2628","VSM2",2021-05-06,0.0104625,0.0168,-0.001
"2629","VSM2",2021-05-07,0.0083625,0.0196,-0.0113
"2630","VSM2",2021-05-08,0.00891666666666667,0.0145,0.0047
"2631","VSM2",2021-05-09,0.00653333333333333,0.0109,0.0015
"2632","VSM2",2021-05-10,0.004575,0.0144,-8e-04
"2633","VSM2",2021-05-11,0.00635,0.0182,-5e-04
"2634","VSM2",2021-05-12,0.00292083333333333,0.0078,-9e-04
"2635","VSM2",2021-05-13,0.00675416666666667,0.012,0.0041
"2636","VSM2",2021-05-14,0.00216666666666667,0.0066,-0.0034
"2637","VSM2",2021-05-15,-0.00263333333333333,0.0019,-0.0086
"2638","VSM2",2021-05-16,-0.0052375,0.0011,-0.0122
"2639","VSM2",2021-05-17,-0.00292083333333333,0.0169,-0.0132
"2640","VSM2",2021-05-18,0.0116041666666667,0.016,0.0082
"2641","VSM2",2021-05-19,0.007225,0.0147,0.0046
"2642","VSM2",2021-05-20,0.00453333333333333,0.0083,6e-04
"2643","VSM2",2021-05-21,0.00224166666666667,0.0063,-0.0031
"2644","VSM2",2021-05-22,-0.00335833333333333,0.0039,-0.0103
"2645","VSM2",2021-05-23,-0.0129291666666667,-0.0044,-0.0229
"2646","VSM2",2021-05-24,-0.0166291666666667,0.001,-0.0315
"2647","VSM2",2021-05-25,-0.0190541666666667,-0.0062,-0.0338
"2648","VSM2",2021-05-26,-0.0445791666666667,-0.0279,-0.0614
"2649","VSM2",2021-05-27,-0.0739125,-0.0537,-0.0941
"2650","VSM2",2021-05-28,-0.097925,-0.0858,-0.1132
"2651","VSM2",2021-05-29,-0.114891666666667,-0.104,-0.1296
"2652","VSM2",2021-05-30,-0.136679166666667,-0.1166,-0.1538
"2653","VSM2",2021-05-31,-0.149845833333333,-0.1412,-0.1595
"2654","VSM2",2021-06-01,-0.159695833333333,-0.1446,-0.1723
"2655","VSM2",2021-06-02,-0.1739125,-0.1617,-0.1855
"2656","VSM2",2021-06-03,-0.186454166666667,-0.1759,-0.1981
"2657","VSM2",2021-06-04,-0.203879166666667,-0.192,-0.217
"2658","VSM2",2021-06-05,-0.222729166666667,-0.2117,-0.235
"2659","VSM2",2021-06-06,-0.233345833333333,-0.2279,-0.2404
"2660","VSM2",2021-06-07,-0.241795833333333,-0.2354,-0.2511
"2661","VSM2",2021-06-08,-0.255491666666667,-0.2479,-0.2649
"2662","VSM2",2021-06-09,-0.269641666666667,-0.2606,-0.2807
"2663","VSM2",2021-06-10,-0.277029166666667,-0.268,-0.2885
"2664","VSM2",2021-06-11,-0.264245833333333,-0.1559,-0.2823
"2665","VSM2",2021-06-12,-0.139204166666667,-0.1127,-0.1674
"2666","VSM2",2021-06-13,-0.105220833333333,-0.0841,-0.1279
"2667","VSM2",2021-06-14,-0.0631166666666667,-0.0363,-0.1122
"2668","VSM2",2021-06-15,-0.0394958333333333,-0.0219,-0.0605
"2669","VSM2",2021-06-16,-0.0493666666666667,-0.0312,-0.0711
"2670","VSM2",2021-06-17,-0.0634083333333333,-0.0509,-0.0772
"2671","VSM2",2021-06-18,-0.0458708333333333,-0.0194,-0.0763
"2672","VSM2",2021-06-19,-0.0387458333333333,-0.0228,-0.0541
"2673","VSM2",2021-06-20,-0.0413708333333333,-0.0287,-0.0545
"2674","VSM2",2021-06-21,-0.0367333333333333,-0.015,-0.0453
"2675","VSM2",2021-06-22,-0.0555208333333333,-0.0439,-0.07
"2676","VSM2",2021-06-23,-0.0866416666666667,-0.0674,-0.1065
"2677","VSM2",2021-06-24,-0.102725,-0.0744,-0.1154
"2678","VSM2",2021-06-25,-0.0918916666666667,-0.0701,-0.1182
"2679","VSM2",2021-06-26,-0.130708333333333,-0.1112,-0.1507
"2680","VSM2",2021-06-27,-0.146891666666667,-0.1394,-0.156
"2681","VSM2",2021-06-28,-0.159825,-0.1514,-0.1688
"2682","VSM2",2021-06-29,-0.101525,-0.0612,-0.1654
"2683","VSM2",2021-06-30,-0.129491666666667,-0.0999,-0.1646
"2684","VSM2",2021-07-01,-0.1768625,-0.1545,-0.2002
"2685","VSM2",2021-07-02,-0.20345,-0.1903,-0.2185
"2686","VSM2",2021-07-03,-0.2219375,-0.203,-0.2425
"2687","VSM2",2021-07-04,-0.249245833333333,-0.2322,-0.267
"2688","VSM2",2021-07-05,-0.2684875,-0.2555,-0.2839
"2689","VSM2",2021-07-06,-0.272808333333333,-0.2628,-0.2806
"2690","VSM2",2021-07-07,-0.272366666666667,-0.2628,-0.2891
"2691","VSM2",2021-07-08,-0.2928875,-0.2803,-0.3062
"2692","VSM2",2021-07-09,-0.309516666666667,-0.2997,-0.3189
"2693","VSM2",2021-07-10,-0.3042375,-0.2454,-0.3173
"2694","VSM2",2021-07-11,-0.0927208333333333,-0.018,-0.2423
"2695","VSM2",2021-07-12,-0.0778583333333333,-0.0539,-0.1089
"2696","VSM2",2021-07-13,-0.125145833333333,-0.1017,-0.1529
"2697","VSM2",2021-07-14,-0.1622625,-0.1518,-0.176
"2698","VSM2",2021-07-15,-0.183420833333333,-0.1668,-0.2043
"2699","VSM2",2021-07-16,-0.204841666666667,-0.1847,-0.2102
"2700","VSM2",2021-07-17,-0.115783333333333,-0.0354,-0.1765
"2701","VSM2",2021-07-18,-0.0180916666666667,-0.0114,-0.0468
"2702","VSM2",2021-07-19,-0.0172583333333333,-0.0083,-0.0238
"2703","VSM2",2021-07-20,-0.0241,-0.0162,-0.0303
"2704","VSM2",2021-07-21,-0.0324458333333333,-0.0261,-0.0393
"2705","VSM2",2021-07-22,-0.0334958333333333,-0.028,-0.0392
"2706","VSM2",2021-07-23,-0.0375583333333333,-0.0304,-0.043
"2707","VSM2",2021-07-24,-0.0526375,-0.0413,-0.0668
"2708","VSM2",2021-07-25,-0.0714041666666667,-0.0572,-0.0897
"2709","VSM2",2021-07-26,-0.100358333333333,-0.0813,-0.1279
"2710","VSM2",2021-07-27,-0.139533333333333,-0.1158,-0.1673
"2711","VSM2",2021-07-28,-0.174008333333333,-0.1556,-0.1943
"2712","VSM2",2021-07-29,-0.194783333333333,-0.1802,-0.2113
"2713","VSM2",2021-07-30,-0.207070833333333,-0.2033,-0.2114
"2714","VSM2",2021-07-31,-0.214879166666667,-0.209,-0.2223
"2715","VSM2",2021-08-01,-0.194383333333333,-0.1576,-0.2196
"2716","VSM2",2021-08-02,-0.167854166666667,-0.1529,-0.1884
"2717","VSM2",2021-08-03,-0.170766666666667,-0.1392,-0.191
"2718","VSM2",2021-08-04,-0.1846375,-0.1642,-0.2072
"2719","VSM2",2021-08-05,-0.214254166666667,-0.199,-0.2355
"2720","VSM2",2021-08-06,-0.2433375,-0.2304,-0.2608
"2721","VSM2",2021-08-07,-0.2629375,-0.2547,-0.277
"2722","VSM2",2021-08-08,-0.236145833333333,-0.2016,-0.2753
"2723","VSM2",2021-08-09,-0.216041666666667,-0.2009,-0.2388
"2724","VSM2",2021-08-10,-0.2533875,-0.2387,-0.2735
"2725","VSM2",2021-08-11,-0.277004166666667,-0.2716,-0.2871
"2726","VSM2",2021-08-12,-0.289166666666667,-0.2818,-0.2996
"2727","VSM2",2021-08-13,-0.2928625,-0.2801,-0.3023
"2728","VSM2",2021-08-14,-0.275,-0.2683,-0.2791
"2729","VSM2",2021-08-15,-0.2502625,-0.2419,-0.2634
"2730","VSM2",2021-08-16,-0.270666666666667,-0.2601,-0.2845
"2731","VSM2",2021-08-17,-0.292091666666667,-0.2844,-0.3038
"2732","VSM2",2021-08-18,-0.250375,-0.0512,-0.3031
"2733","VSM2",2021-08-19,-0.0181166666666667,-0.0114,-0.041
"2734","VSM2",2021-08-20,-0.0195708333333333,-0.0129,-0.0285
"2735","VSM2",2021-08-21,-0.0318166666666667,-0.0239,-0.0383
"2736","VSM2",2021-08-22,-0.0425625,-0.0346,-0.0498
"2737","VSM2",2021-08-23,-0.0544458333333333,-0.0489,-0.0593
"2738","VSM2",2021-08-24,-0.0282541666666667,0.0059,-0.0577
"2739","VSM2",2021-08-25,-0.0123125,-0.0058,-0.0194
"2740","VSM2",2021-08-26,-0.0313458333333333,-0.0201,-0.0405
"2741","VSM2",2021-08-27,-0.045475,-0.0371,-0.0552
"2742","VSM2",2021-08-28,-0.0548291666666667,-0.0483,-0.0624
"2743","VSM2",2021-08-29,-0.0616833333333333,-0.0544,-0.0703
"2744","VSM2",2021-08-30,-0.0656833333333333,-0.0611,-0.0704
"2745","VSM2",2021-08-31,-0.0508625,-0.043,-0.0669
"2746","VSM2",2021-09-01,-0.0453166666666667,-0.0335,-0.0503
"2747","VSM2",2021-09-02,-0.0142875,0.0027,-0.0306
"2748","VSM2",2021-09-03,-0.0116666666666667,-0.0024,-0.018
"2749","VSM2",2021-09-04,-0.0263666666666667,-0.0176,-0.0331
"2750","VSM2",2021-09-05,-0.0349791666666667,-0.0305,-0.0398
"2751","VSM2",2021-09-06,-0.0329583333333333,-0.0247,-0.041
"2752","VSM2",2021-09-07,-0.0051625,0.0071,-0.0271
"2753","VSM2",2021-09-08,0.003675,0.0104,-0.0032
"2754","VSM2",2021-09-09,-0.000829166666666667,0.0082,-0.0071
"2755","VSM2",2021-09-10,-0.009575,-0.0051,-0.0152
"2756","VSM2",2021-09-11,-0.0147333333333333,-0.0096,-0.0192
"2757","VSM2",2021-09-12,-0.0199291666666667,-0.0076,-0.0253
"2758","VSM2",2021-09-13,-0.0155541666666667,-0.0112,-0.0206
"2759","VSM2",2021-09-14,-0.0207208333333333,-0.016,-0.0266
"2760","VSM2",2021-09-15,-0.0311833333333333,-0.0203,-0.0439
"2761","VSM2",2021-09-16,-0.032825,-0.0307,-0.0357
"2762","VSM2",2021-09-17,-0.0352375,-0.0285,-0.0425
"2763","VSM2",2021-09-18,-0.0392,-0.0351,-0.0449
"2764","VSM2",2021-09-19,-0.0436291666666667,-0.0387,-0.0505
"2765","VSM2",2021-09-20,-0.0477708333333333,-0.0428,-0.0541
"2766","VSM2",2021-09-21,-0.0259708333333333,-0.0087,-0.0523
"2767","VSM2",2021-09-22,-0.00492083333333333,0.007,-0.0144
"2768","VSM2",2021-09-23,-0.00275416666666667,0.0041,-0.0116
